v0.6.1,,,,,,,,,,
CÓDIGO,UNIDAD,"MATERIAL BÁSICO","MATERIAL 1","MATERIAL 2","MATERIAL 3",Masa,Masa,Masa,"TOTAL KG","FACTOR DE CALCULO HCE"
P09ABV080,m2,"Azulejo porcelánico 46x46 cm. esmalt. crema","GRES PORCELANICO",,,375,,,375,0
P09ABV090,m2,"Azulejo  porcel. 30x30 cm. pulido rectificado","GRES PORCELANICO",,,375,,,375,0
P09ABV100,m2,"Azulejo porcelánico 30x59 cm. rectificado","GRES PORCELANICO",,,375,,,375,0
P09ABV110,m2,"Azulejo porcelánico 43,5x43,5 cm. rectif.blan","GRES PORCELANICO",,,375,,,375,0
P09ABV120,m2,"Azulejo porcelánico 20x20 cm. rústico verde","GRES PORCELANICO",,,375,,,375,0
P09ABV170,m2,"Azulejo porcelanico tec. 30x30 cm. natural","GRES PORCELANICO",,,375,,,375,0
P09ABV175,m2,"Azulejo porcelanico tec. 40x40 cm. natural","GRES PORCELANICO",,,375,,,375,0
P09ABV180,m2,"Azulejo porcelanico tec. 30x60 cm. natural","GRES PORCELANICO",,,375,,,375,0
P09ABV185,m2,"Azulejo porcelanico tec. 30x30 cm. pulido","GRES PORCELANICO",,,375,,,375,0
P09ABV190,m2,"Azulejo porcelanico tec. 40x40 cm. pulido","GRES PORCELANICO",,,375,,,375,0
P09ABV195,m2,"Azulejo porcelanico tec. 30x60 cm. pulido","GRES PORCELANICO",,,375,,,375,0
P09ABV210,m2,"Azulejo porcel. tec. 30x60 cm. piedra","GRES PORCELANICO",,,375,,,375,0
P09ABV215,m2,"Azulejo porcel. tec. 30x60 cm. color","GRES PORCELANICO",,,375,,,375,0
P09ABV220,m2,"Azulejo porcel. tec. 30x60 cm. Blanco","GRES PORCELANICO",,,375,,,375,0
P09ABV225,m2,"Azu. porcel. tec. rectificado 30x60 cm. nat.","GRES PORCELANICO",,,375,,,375,0
P09ABV230,m2,"Azu. porcel. tec. rectificado 30x60 cm. pul.","GRES PORCELANICO",,,375,,,375,0
P09ABV235,m2,"Azul. porcel. mosaico 2.5x2.5 cm. 30x30 cm","GRES PORCELANICO",,,375,,,375,0
P09ABV240,m2,"Azul. porcel. mosaico 10x10 cm. 30x30 cm","GRES PORCELANICO",,,375,,,375,0
P09ABV250,m2,"Azul. porcel. mosaico 10x10 cm rectificado pul.","GRES PORCELANICO",,,375,,,375,0
P09ABV268,m2,"Azul. porcel. mosaico ladrillo 30x34.5 cm","GRES PORCELANICO",,,375,,,375,0
P09ABV270,m2,"Azulejo porcel. esmaltado 15x15 cm. color","GRES PORCELANICO",,,375,,,375,0
P09ABV275,m2,"Azulejo porcel. esmaltado 30x30 cm. mármol","GRES PORCELANICO",,,375,,,375,0
P09ABV277,m2,"Azulejo porcel. esmaltado 43x43 cm. mármol","GRES PORCELANICO",,,375,,,375,0
P09ABV282,m2,"Azulejo porcel. esmaltado 30x60 cm. mármol","GRES PORCELANICO",,,375,,,375,0
P09ABV300,m,"Listelo rústico 2x15 cm","GRES RUSTICO",,,,,,0,0
P09ABV310,m,"Listelo rústico 4,6x15 cm","GRES RUSTICO",,,,,,0,0
P09ABV320,m,"Listelo rectificado 5x30 cm","GRES RUSTICO",,,,,,0,0
P09ABV330,m,"Listelo gres 3x20 cm. blanco",GRES,,,,,,0,0
P09ABV400,m,"Cenefa gres decorada10x20 cm",GRES,,,,,,0,0
P09ABV410,m,"Cenefa gres decorada10x25 cm",GRES,,,,,,0,0
P09ABV420,m,"Cenefa gres decorada 20x31 cm",GRES,,,,,,0,0
P09ABV500,u,"Pieza gres decorado 20x20 cm",GRES,,,"1,5",,,"1,5",0
P09ABV510,u,"Pieza gres decorado 25x36 cm",GRES,,,"3,375",,,"3,375",0
P09ABV520,u,"Azulejo gres vitrif.20x30 cm","GRES ESMALTADO",,,"2,25",,,"2,25",0
P09AC,,"AGLOMERADOS DE CUARZO",,,,,,,0,0
P09AC010,m2,"Chap. aglomerado cuarzo c/oscuro 2 cm","PIEDRA NATURAL CORTE SIERRA",,,40,,,40,0
P09AC020,m2,"Chap. aglomerado cuarzo c/claro 2 cm","PIEDRA NATURAL CORTE SIERRA",,,40,,,40,0
P09AC030,m2,"Chap. aglomerado cuarzo c/blanco 2 cm","PIEDRA NATURAL CORTE SIERRA",,,40,,,40,0
P09AC040,m2,"Chap. aglomerado cuarzo c/blanco 1,2 cm","PIEDRA NATURAL CORTE SIERRA",,,24,,,24,0
P09AC045,m2,"Chap. aglomerado cuarzo c/oscuro 1,2 cm","PIEDRA NATURAL CORTE SIERRA",,,24,,,24,0
P09AC050,m,"Chap. aglom. cuarzo Beige Daphne e=2 cm a<65 cm","PIEDRA NATURAL CORTE SIERRA",,,40,,,40,0
P09AC060,m,"Chap. aglom. cuarzo Crema Minerva e=2 cm a<65 cm","PIEDRA NATURAL CORTE SIERRA",,,40,,,40,0
P09AC070,m,"Chap. aglom. cuarzo Aluminio Nube e=2 cm a<65 cm","PIEDRA NATURAL CORTE SIERRA",,,40,,,40,0
P09AC080,m,"Chap. aglom. cuarzo Blanco Zeus e=2 cm a<65 cm","PIEDRA NATURAL CORTE SIERRA",,,40,,,40,0
P09AC090,m,"Chap. aglom. cuarzo Beige Daphne e=3 cm a<65 cm","PIEDRA NATURAL CORTE SIERRA",,,60,,,60,0
P09AC100,m,"Chap. aglom. cuarzo Crema Minerva e=3 cm a<65 cm","PIEDRA NATURAL CORTE SIERRA",,,60,,,60,0
P09AC110,m,"Chap. aglom. cuarzo Aluminio Nube e=3 cm a<65 cm","PIEDRA NATURAL CORTE SIERRA",,,60,,,60,0
P09AC120,m,"Chap. aglom. cuarzo Blanco Zeus e=3 cm a<65 cm","PIEDRA NATURAL CORTE SIERRA",,,60,,,60,0
P09AC130,m,"Chap. aglom. cuarzo Beige Daphne e=2 cm a>65 cm","PIEDRA NATURAL CORTE SIERRA",,,40,,,40,0
P09AC140,m,"Chap. aglom. cuarzo Crema Minerva e=2 cm a>65 cm","PIEDRA NATURAL CORTE SIERRA",,,40,,,40,0
P09AC150,m,"Chap. aglom. cuarzo Aluminio Nube e=2 cm a>65 cm","PIEDRA NATURAL CORTE SIERRA",,,40,,,40,0
P09AC160,m,"Chap. aglom. cuarzo Blanco Zeus e=2 cm a>65 cm","PIEDRA NATURAL CORTE SIERRA",,,40,,,40,0
P09AC170,m,"Chap. aglom. cuarzo Beige Daphne e=3 cm a>65 cm","PIEDRA NATURAL CORTE SIERRA",,,60,,,60,0
P09AC180,m,"Chap. aglom. cuarzo Crema Minerva e=3 cm a>65 cm","PIEDRA NATURAL CORTE SIERRA",,,60,,,60,0
P09AC190,m,"Chap. aglom. cuarzo Aluminio Nube e=3 cm a>65 cm","PIEDRA NATURAL CORTE SIERRA",,,60,,,60,0
P09AC200,m,"Chap. aglom. cuarzo Blanco Zeus e=3 cm a>65 cm","PIEDRA NATURAL CORTE SIERRA",,,60,,,60,0
P09AG,,"BALDOSAS DE GRANITO",,,,,,,0,0
P09AG010,m2,"Bald.granito porriño calib.bise. 40x40x1 cm.","PIEDRA NATURAL CORTE SIERRA",,,20,,,20,0
P09AG020,m2,"B.granito gris mondariz calb.bis.40x40x1 cm.","PIEDRA NATURAL CORTE SIERRA",,,20,,,20,0
P09AG030,m2,"B.granito blan.imperial calb.bise.40x40x1 cm.","PIEDRA NATURAL CORTE SIERRA",,,20,,,20,0
P09AG040,m2,"B.granito blanco cristal calb.bis.40x40x1 cm.","PIEDRA NATURAL CORTE SIERRA",,,20,,,20,0
P09AG050,m2,"B.granito azul noche cal.bise. 40x40x1 cm.","PIEDRA NATURAL CORTE SIERRA",,,20,,,20,0
P09AG060,m2,"B.granito negro tezal cal.bise. 40x40x1 cm.","PIEDRA NATURAL CORTE SIERRA",,,20,,,20,0
P09AG070,m2,"Granito nacional pulido 2 cm.","PIEDRA NATURAL PULIDA",,,40,,,40,0
P09AG080,m2,"Granito rosa porriño pulido 2 cm.","PIEDRA NATURAL PULIDA",,,40,,,40,0
P09AG090,m2,"Granito azul platino pulido 2 cm.","PIEDRA NATURAL PULIDA",,,40,,,40,0
P09AG100,m2,"Granito gris mondariz pulido 2 cm.","PIEDRA NATURAL PULIDA",,,40,,,40,0
P09AG110,m2,"Granito blanco cristal pulido 2 cm.","PIEDRA NATURAL PULIDA",,,40,,,40,0
P09AG120,m2,"Granito importación pulido 2 cm.","PIEDRA NATURAL PULIDA",,,40,,,40,0
P09AG130,m2,"Granito verde ubatuba pulido 2cm.","PIEDRA NATURAL PULIDA",,,,,,0,0
P09AG140,m2,"Granito rojo altamira pulido 2 cm.","PIEDRA NATURAL PULIDA",,,40,,,40,0
P09AG150,m2,"Granito verde imperial pulido 2 cm.","PIEDRA NATURAL PULIDA",,,40,,,40,0
P09AG160,m2,"Granito labrador pulido 2 cm.","PIEDRA NATURAL PULIDA",,,40,,,40,0
P09AG170,m2,"Granito rojo balmoral pulido 2 cm.","PIEDRA NATURAL PULIDA",,,40,,,40,0
P09AG180,m2,"Granito negro ochavo pulido 2 cm.","PIEDRA NATURAL PULIDA",,,40,,,40,0
P09AM,,"BALDOSAS DE MÁRMOL",,,,,,,0,0
P09AM010,m2,"Plaq. mármol  negro marquina 30x30x1 cm.","PIEDRA NATURAL CORTE SIERRA",,,20,,,20,0
P09AM020,m2,"Mármol blanco macael especial 30x15x1 cm.","PIEDRA NATURAL CORTE SIERRA",,,20,,,20,0
P09AM025,m2,"Mármol blanco macael veteado 30x15x1 cm.","PIEDRA NATURAL CORTE SIERRA",,,20,,,20,0
P09AM030,m2,"Plaq.mármol blanco macael espec. 61x30x1 cm.","PIEDRA NATURAL CORTE SIERRA",,,20,,,20,0
P09AM035,m2,"Plaq.mármol bla.macael veteado 61x30x1 cm.","PIEDRA NATURAL CORTE SIERRA",,,20,,,20,0
P09AM040,m2,"Placa mármol rojo alicante 30x30x1 cm.","PIEDRA NATURAL CORTE SIERRA",,,20,,,20,0
P09AM050,m2,"Mármol rojo coralito 40x40x1,5 cm.","PIEDRA NATURAL CORTE SIERRA",,,30,,,30,0
P09AM060,m2,"Placa mármol blanco macael 2 cm.","PIEDRA NATURAL CORTE SIERRA",,,40,,,40,0
P09AM070,m2,"Plaq.mármol travertino oro 61x30x1 cm.","PIEDRA NATURAL CORTE SIERRA",,,20,,,20,0
P09AM080,m2,"Mármol beige serpiente 2 cm.","PIEDRA NATURAL CORTE SIERRA",,,40,,,40,0
P09AM090,m2,"Plaq.mármol emperador oscuro 30x30x1 cm.","PIEDRA NATURAL CORTE SIERRA",,,20,,,20,0
P09AM100,m2,"Plaq.mármol crema marfil 30,5x30x,5x1 cm.","PIEDRA NATURAL CORTE SIERRA",,,20,,,20,0
P09AM110,m2,"Placa mármol blanco real 2 cm.","PIEDRA NATURAL CORTE SIERRA",,,40,,,40,0
P09AM120,m2,"Placa mármol blanco carrara 2 cm.","PIEDRA NATURAL CORTE SIERRA",,,40,,,40,0
P09AM130,m2,"Plaq.mármol travertino 30x30x1 cm.","PIEDRA NATURAL CORTE SIERRA",,,20,,,20,0
P09AM140,m2,"Onix del paquistan 60x30x1 cm.","PIEDRA NATURAL CORTE SIERRA",,,20,,,20,0
P09AM150,m2,"Plaq. mármol Cenia pul. 30,5x30,5x1 cm.","PIEDRA NATURAL PULIDA",,,,,,0,0
P09AM155,m2,"Plaq. mármol Cenia pul. 45,7x45,7x1 cm.","PIEDRA NATURAL PULIDA",,,,,,0,0
P09AM160,m2,"Plaq. mármol Abanto pul. 61x30,5x1 cm.","PIEDRA NATURAL PULIDA",,,,,,0,0
P09AM165,m2,"Plaq. mármol  Abanto pul. 40x40x1 cm.","PIEDRA NATURAL PULIDA",,,,,,0,0
P09AP,,"BALDOSAS DE PIEDRA",,,,,,,0,0
P09AP010,m2,"P.caliza apoma/abujarda. 60x30x2 cm.","PIEDRA NATURAL PULIDA",,,40,,,40,0
P09AP020,m2,"P.arenisca  tex.nat. 60x30x2,5-3,5 cm.","PIEDRA NATURAL CORTE SIERRA",,,70,,,70,0
P09AP030,m2,"P.arenisca apomaz. 60x30x2-3 cm.","PIEDRA NATURAL PULIDA",,,60,,,60,0
P09AP040,m2,"P.valdepeñas p/cristal 60x40x2 cm.","PIEDRA NATURAL CORTE SIERRA",,,40,,,40,0
P09AP050,m2,"P.valdepeñas p/resinado 60x40x2 cm.","PIEDRA NATURAL CORTE SIERRA",,,40,,,40,0
P09AP060,m2,"P.valdepeñas  p/poro abierto 60x40x2 cm.","PIEDRA NATURAL CORTE SIERRA",,,40,,,40,0
P09AP070,m2,"P.caliza colmenar 61x30,5x1 cm","PIEDRA NATURAL CORTE SIERRA",,,20,,,20,0
P09AP080,m2,"P.caliza colmenar 45,7x45,7x1,5 cm.","PIEDRA NATURAL CORTE SIERRA",,,30,,,30,0
P09AP090,m2,"P.caliza colmenar 30x30x1 cm.","PIEDRA NATURAL CORTE SIERRA",,,20,,,20,0
P09AP100,m2,"Cuarcita dorada 60x30x1,5 cm.","PIEDRA NATURAL CORTE SIERRA",,,30,,,30,0
P09AP120,m2,"Pizarra negra 60x30x2 cm.","PIEDRA NATURAL CORTE SIERRA",,,40,,,40,0
P09AP130,m2,"Pizarra negra 40x40x2 cm.","PIEDRA NATURAL CORTE SIERRA",,,40,,,40,0
P09AP140,m2,"B.are. Bateig Azul, 60x40x2 cm. apomazado.","PIEDRA NATURAL PULIDA",,,40,,,40,0
P09C,,CHAPADOS,,,,,,,0,0
P09CA,,"CHAPADO MÁRMOL NACIONAL",,,,,,,0,0
P09CA010,m2,"Placa már.travertino romano 2 cm.","PIEDRA NATURAL CORTE SIERRA",,,40,,,40,0
P09CA011,m2,"Placa már.travertino romano 3 cm.","PIEDRA NATURAL CORTE SIERRA",,,60,,,60,0
P09CA012,m2,"Baldosa apomazada travertino 60x40x3","PIEDRA NATURAL PULIDA",,,,,,0,0
P09CA020,m2,"Placa mármol blanco real 2 cm.","PIEDRA NATURAL CORTE SIERRA",,,40,,,40,0
P09CA021,m2,"Placa mármol blanco real 3 cm.","PIEDRA NATURAL CORTE SIERRA",,,60,,,60,0
P09CA022,m2,"Baldosa pulida blanco real 60x40x3","PIEDRA NATURAL PULIDA",,,,,,0,0
P09CA030,m2,"Placa mármol crema marfil 2 cm.","PIEDRA NATURAL CORTE SIERRA",,,40,,,40,0
P09CA031,m2,"Placa mármol crema marfil 3 cm.","PIEDRA NATURAL CORTE SIERRA",,,60,,,60,0
P09CA032,m2,"Baldosa pulida crema marfil 60x40x3","PIEDRA NATURAL PULIDA",,,,,,0,0
P09CA050,m2,"Placa mármol amarillo macael 2 cm.","PIEDRA NATURAL CORTE SIERRA",,,40,,,40,0
P09CA051,m2,"Placa mármol amarillo macael 3 cm.","PIEDRA NATURAL CORTE SIERRA",,,60,,,60,0
P09CA052,m2,"Baldosa pulida amarillo macael 60x40x3","PIEDRA NATURAL PULIDA",,,,,,0,0
P09CA060,m2,"Placa mármol blanco macael 2 cm.","PIEDRA NATURAL CORTE SIERRA",,,40,,,40,0
P09CA061,m2,"Placa mármol blanco macael 3 cm.","PIEDRA NATURAL CORTE SIERRA",,,60,,,60,0
P09CA062,m2,"Placa mármol blanco carrara 2 cm.","PIEDRA NATURAL CORTE SIERRA",,,40,,,40,0
P09CA063,m2,"Placa mármol blanco carrara 3 cm.","PIEDRA NATURAL CORTE SIERRA",,,60,,,60,0
P09CA064,m2,"Baldosa pulida blanco carrara 60x40x3","PIEDRA NATURAL PULIDA",,,,,,0,0
P09CA070,m2,"Placa mármol negro marquina 2 cm","PIEDRA NATURAL CORTE SIERRA",,,40,,,40,0
P09CA071,m2,"Placa mármol negro marquina 3 cm.","PIEDRA NATURAL CORTE SIERRA",,,60,,,60,0
P09CA072,m2,"Baldosa negro marquina 60x40x3","PIEDRA NATURAL CORTE SIERRA",,,60,,,60,0
P09CA080,m2,"Placa mármol rojo alicante 2 cm.","PIEDRA NATURAL CORTE SIERRA",,,40,,,40,0
P09CA081,m2,"Placa mármol rojo alicante 3 cm.","PIEDRA NATURAL CORTE SIERRA",,,60,,,60,0
P09CA082,m2,"Baldosa pulida rojo alicante 60x40x3","PIEDRA NATURAL PULIDA",,,,,,0,0
P09CC,,"CHAPADO CALIZA",,,,,,,0,0
P09CC035,m2,"Piedra caliza San Vicente 60x30x2cm","PIEDRA NATURAL CORTE SIERRA",,,40,,,40,0
P09CG,,"CHAPADO GRES",,,,,,,0,0
P09CG080,m2,"Bald.gres porc.59,6x59,6cm.Ston-ker ranur.","GRES PORCELANICO",,,,,,0,0
P09CG090,m2,"Bald.gres porc.59,6x120cm.Ston-ker ranur.","GRES PORCELANICO",,,,,,0,0
P09CI,,"CHAPADO GRANITO IMPORTACIÓN",,,,,,,0,0
P09CI020,m2,"Granito verde ubatuba 2cm.pulido","PIEDRA NATURAL PULIDA",,,,,,0,0
P09CI021,m2,"Granito verde ubatuba 3 cm. pulido","PIEDRA NATURAL PULIDA",,,60,,,60,0
P09CI022,m2,"Baldosa pulida verde ubatuba 60x40x3","PIEDRA NATURAL PULIDA",,,,,,0,0
P09CI030,m2,"Granito rojo altamira 2cm. pulido","PIEDRA NATURAL PULIDA",,,,,,0,0
P09CI031,m2,"Granito rojo altamira 3 cm. pulido","PIEDRA NATURAL PULIDA",,,60,,,60,0
P09CI032,m2,"Baldosa pulida rojo altamira 60x40x3","PIEDRA NATURAL PULIDA",,,,,,0,0
P09CI040,m2,"Granito verde imperial 2cm.pulido","PIEDRA NATURAL PULIDA",,,,,,0,0
P09CI041,m2,"Granito verde imperial 3 cm. pulido","PIEDRA NATURAL PULIDA",,,60,,,60,0
P09CI042,m2,"Baldosa pulida verde imperial 60x40x3","PIEDRA NATURAL PULIDA",,,,,,0,0
P09CI060,m2,"Granito labrador 2 cm. pulido","PIEDRA NATURAL PULIDA",,,40,,,40,0
P09CI061,m2,"Granito labrador 3 cm. pulido","PIEDRA NATURAL PULIDA",,,60,,,60,0
P09CI062,m2,"Baldosa pulida labrador 60x40x3","PIEDRA NATURAL PULIDA",,,,,,0,0
P09CI070,m2,"Granito rojo balmoral 2cm. pulido","PIEDRA NATURAL PULIDA",,,,,,0,0
P09CI071,m2,"Granito rojo balmoral 3 cm. pulido","PIEDRA NATURAL PULIDA",,,60,,,60,0
P09CI072,m2,"Baldosa pulida rojo balmoral 60x40x3","PIEDRA NATURAL PULIDA",,,,,,0,0
P09CI080,m2,"Granito blanquino 2 cm. pulido","PIEDRA NATURAL PULIDA",,,40,,,40,0
P09CI081,m2,"Granito blanquino 3 cm. pulido","PIEDRA NATURAL PULIDA",,,60,,,60,0
P09CI082,m2,"Baldosa pulida  blanquino 60x40x3","PIEDRA NATURAL PULIDA",,,,,,0,0
P09CI090,m2,"Granito negro belfast 2 cm. pulido","PIEDRA NATURAL PULIDA",,,40,,,40,0
P09CI091,m2,"Granito negro belfast 3 cm. pulido","PIEDRA NATURAL PULIDA",,,60,,,60,0
P09CI092,m2,"Baldosa pulida negro belfast 60x40x3","PIEDRA NATURAL PULIDA",,,,,,0,0
P09CI100,m2,"Granito juparaiba 2 cm. pulido","PIEDRA NATURAL PULIDA",,,40,,,40,0
P09CI101,m2,"Granito juparaiba 3 cm. pulido","PIEDRA NATURAL PULIDA",,,60,,,60,0
P09CI102,m2,"Baldosa pulida juparaiba 60x40x3","PIEDRA NATURAL PULIDA",,,,,,0,0
P09CI110,m2,"Granito negro zimbabwe 2cm. pulido","PIEDRA NATURAL PULIDA",,,,,,0,0
P09CI111,m2,"Granito negro zimbabwe 3 cm. pulido","PIEDRA NATURAL PULIDA",,,60,,,60,0
P09CI112,m2,"Baldosa pulida negro zimbabwe 60x40x3","PIEDRA NATURAL PULIDA",,,,,,0,0
P09CM,,"CHAPADO MÁRMOL COMPAC",,,,,,,0,0
P09CM001,m2,"Mar.Compac rosa 60x40x1,2 cm","PIEDRA NATURAL PULIDA",,,40,,,40,0
P09CM002,m2,"Mar.Compac coralito 60x40x1,2 cm","PIEDRA NATURAL PULIDA",,,40,,,40,0
P09CM003,m2,"Már.Compac siena 60x30x0,9 cm","PIEDRA NATURAL CORTE SIERRA",,,18,,,18,0
P09CM004,m2,"Már.Compac beige travertin 60x30x0,9 cm","PIEDRA NATURAL CORTE SIERRA",,,18,,,18,0
P09CM005,m2,"Már.Compac gris veteado 60x40x1,2 cm","PIEDRA NATURAL CORTE SIERRA",,,24,,,24,0
P09CM006,m2,"Már.Compac negro decca 60x30x0,9 cm","PIEDRA NATURAL CORTE SIERRA",,,18,,,18,0
P09CM007,m2,"Már.Compac verde stone 60x30x0,9 cm.","PIEDRA NATURAL CORTE SIERRA",,,18,,,18,0
P09CM008,m2,"Már.Compac negro diamante 60x40x1,2 cm","PIEDRA NATURAL CORTE SIERRA",,,24,,,24,0
P09CM011,m2,"Már.Compac marfil albero 60x40x1,2 cm.","PIEDRA NATURAL CORTE SIERRA",,,24,,,24,0
P09CM012,m2,"Már.Compac blanco aura 60x40x1,2 cm.","PIEDRA NATURAL CORTE SIERRA",,,24,,,24,0
P09CM013,m2,"Már.Compac verde natura 60x40x0,9 cm.","PIEDRA NATURAL CORTE SIERRA",,,18,,,18,0
P09CM014,m2,"Már.Compac rojo lava 60x40x0,9 cm.","PIEDRA NATURAL CORTE SIERRA",,,18,,,18,0
P09CN,,"CHAPADO PIEDRA NATURAL",,,,,,,0,0
P09CN010,m2,"Gneis irregular bruto 3-4 cm.","PIEDRA NATURAL CORTE SIERRA",,,80,,,80,0
P09CN020,m2,"Gneis text.natural 25-30xLLx3-4","PIEDRA NATURAL CORTE SIERRA",,,8,,,8,0
P09CN030,m2,"P.caliza 60x30x2 apoma/abujarda.","PIEDRA NATURAL PULIDA",,,,,,0,0
P09CN040,m2,"P.arenisca 60x30x2,5-3,5 tex.nat","PIEDRA NATURAL CORTE SIERRA",,,70,,,70,0
P09CN041,m2,"Chapado arenisca liso, 60x40x2 cm.","PIEDRA NATURAL CORTE SIERRA",,,40,,,40,0
P09CN042,m2,"Chapado arenisca apom., 60x40x2 cm.","PIEDRA NATURAL PULIDA",,,40,,,40,0
P09CN043,m2,"Chapado arenisca liso, 60x40x3 cm.","PIEDRA NATURAL CORTE SIERRA",,,60,,,60,0
P09CN044,m2,"Chapado arenisca abuj., 60x40x3 cm.","PIEDRA NATURAL PULIDA",,,60,,,60,0
P09CN045,m2,"Chapado apomazado 60x40x3 cm.","PIEDRA NATURAL PULIDA",,,60,,,60,0
P09CN046,m2,"Chapado arenisca escaf, Lx20x3 cm.","PIEDRA NATURAL CORTE SIERRA",,,60,,,60,0
P09CN047,m2,"Chapado arenisca liso, 80x40x3 cm.","PIEDRA NATURAL CORTE SIERRA",,,60,,,60,0
P09CN048,m2,"Chapado arenisca apom. 80x40x3 cm.","PIEDRA NATURAL PULIDA",,,60,,,60,0
P09CN049,m2,"Chapado liso 120x60x4 cm.","PIEDRA NATURAL CORTE SIERRA",,,80,,,80,0
P09CN050,m2,"Chapado apomazado 120x60x4cm.","PIEDRA NATURAL PULIDA",,,,,,0,0
P09CN060,m2,"P.caliza 60x30x3 textura natural","PIEDRA NATURAL CORTE SIERRA",,,60,,,60,0
P09CN070,m2,"P.caliza 60x30x2 textura natural","PIEDRA NATURAL CORTE SIERRA",,,40,,,40,0
P09CN100,m2,"Filita cortedisco 60x30x1,8-2","PIEDRA NATURAL CORTE SIERRA",,,40,,,40,0
P09CN110,m2,"Filita textur.pulida 60x30x1,8-2","PIEDRA NATURAL PULIDA",,,,,,0,0
P09CN120,m2,"P.ca.80x30x4 campaspero tex.nat.","PIEDRA NATURAL CORTE SIERRA",,,80,,,80,0
P09CN130,m2,"Chap.cuarcita gris azulada pul.2cm a<50cm","PIEDRA NATURAL PULIDA",,,,,,0,0
P09CN140,m2,"Chap.cuarcita verde plata pul.2cm a<50cm","PIEDRA NATURAL PULIDA",,,,,,0,0
P09CP,,"CHAPADO PIEDRA ARTIFICIAL",,,,,,,0,0
P09CP010,m2,"Piedra artificial revest.","HORMIGON EN MASA",,,"107,5",,,"107,5",0
P09CR,,"CHAPADO GRANITO NACIONAL",,,,,,,0,0
P09CR020,m2,"Granito gris quintana 2 cm pulido","PIEDRA NATURAL PULIDA",,,40,,,40,0
P09CR021,m2,"Granito gris quintana 3 cm. pulido","PIEDRA NATURAL PULIDA",,,60,,,60,0
P09CR022,m2,"Baldosa pulida gris quintana 60x40x3","PIEDRA NATURAL PULIDA",,,60,,,60,0
P09CR030,m2,"Granito blanco alba 2 cm pulido","PIEDRA NATURAL PULIDA",,,40,,,40,0
P09CR031,m2,"Granito blanco alba 3 cm pulido","PIEDRA NATURAL PULIDA",,,60,,,60,0
P09CR032,m2,"Baldosa pulida blanco alba 60x40x3","PIEDRA NATURAL PULIDA",,,60,,,60,0
P09CR040,m2,"Granito rosa porriño 2 cm. pulido","PIEDRA NATURAL PULIDA",,,40,,,40,0
P09CR041,m2,"Granito rosa porriño 3 cm. pulido","PIEDRA NATURAL PULIDA",,,60,,,60,0
P09CR042,m2,"Baldosa pulida rosa porriño 60x40x3","PIEDRA NATURAL PULIDA",,,60,,,60,0
P09CR050,m2,"Granito azul platino 2 cm. pulido","PIEDRA NATURAL PULIDA",,,40,,,40,0
P09CR051,m2,"Granito azul platino 3 cm. pulido","PIEDRA NATURAL PULIDA",,,60,,,60,0
P09CR052,m2,"Baldosa pulida azul platino 60x40x3","PIEDRA NATURAL PULIDA",,,60,,,60,0
P09CR070,m2,"Granito gris mondaríz 2 cm. pulido","PIEDRA NATURAL PULIDA",,,40,,,40,0
P09CR071,m2,"Granito gris mondaríz 3 cm. pulido","PIEDRA NATURAL PULIDA",,,60,,,60,0
P09CR072,m2,"Baldosa pulida gris mondariz  60x40x3","PIEDRA NATURAL PULIDA",,,60,,,60,0
P09CR090,m2,"Granito santaolalla 2 cm. pulido","PIEDRA NATURAL PULIDA",,,40,,,40,0
P09CR091,m2,"Granito santaolalla 3 cm. pulido","PIEDRA NATURAL PULIDA",,,60,,,60,0
P09CR092,m2,"Baldosa pulida santaolalla 60x40x3","PIEDRA NATURAL PULIDA",,,40,,,40,0
P09CR100,m2,"Granito blanco cristal 2 cm. pulido","PIEDRA NATURAL PULIDA",,,40,,,40,0
P09CR101,m2,"Granito blanco cristal 3 cm. pulido","PIEDRA NATURAL PULIDA",,,60,,,60,0
P09CR102,m2,"Baldosa pulida blanco cristal 60x40x3","PIEDRA NATURAL PULIDA",,,60,,,60,0
P09CR110,m2,"Granito negro ochavo 2 cm. pulido","PIEDRA NATURAL PULIDA",,,40,,,40,0
P09CR111,m2,"Granito negro ochavo 3 cm. pulido","PIEDRA NATURAL PULIDA",,,60,,,60,0
P09CR112,m2,"Baldosa pulida negro ochavo 60x40x3","PIEDRA NATURAL PULIDA",,,60,,,60,0
P09CS,,"CHAPADO ARENISCA",,,,,,,0,0
P09CS080,m2,"Chapado arenisca Caramiel 60x40x2cm","PIEDRA NATURAL CORTE SIERRA",,,40,,,40,0
P09CS090,m2,"Chapado arenisca Nogal 60x40x2cm","PIEDRA NATURAL CORTE SIERRA",,,40,,,40,0
P09CS100,m2,"Chap.arenisca San Vicente 60x40x2cm apom.","PIEDRA NATURAL PULIDA",,,40,,,40,0
P09CS110,m2,"Chap.arenisca San Vicente 60x40x2cm flam.","PIEDRA NATURAL CORTE SIERRA",,,40,,,40,0
P09E,,ENCIMERAS,,,,,,,0,0
P09EA,,ACABADOS,,,,,,,0,0
P09EA010,u,"Hueco para lavabo en mármol",,,,,,,0,0
P09EA020,u,"Hueco para lavabo en granito",,,,,,,0,0
P09EC,,"ENCIMERAS DE RESINA",,,,,,,0,0
P09EC010,m2,"Encimera resina cuarzo arena e= 3 cm.",,,,,,,0,0
P09EC020,m2,"Encimera resina cuarzo rojo granul. e=3 cm.",,,,,,,0,0
